26678176, 0, 0, -2.317073106765747, 0.0
26684903, 0, 0, 0.3048780560493469, 0.0
26686961, 0, 0, -0.792682945728302, 0.0
26697578, 0, 0, -0.6707317233085632, 0.0
26700035, 0, 0, -0.9756097793579102, 0.0
26703206, 0, 0, -0.060975611209869385, 0.0
26705165, 0, 0, -2.2560975551605225, 0.0
26713840, 0, 0, 1.7682926654815674, 0.0
26716456, 0, 0, -0.18292683362960815, 0.0
26719642, 160, 160, -2.378048896789551, 0.0
26721843, 160, 160, -0.3658536672592163, 0.0
26729538, 160, 160, -0.6097561120986938, 0.0
26732339, 160, 160, -1.5243902206420898, 0.0
26734889, 160, 160, -3.170731782913208, 0.0
26737090, 160, 160, 0.5487805008888245, 0.0
26744537, 160, 160, -15.97560977935791, 0.0
26747341, 160, 160, 16.09756088256836, 0.0
26749890, 160, 160, 68.10975646972656, 0.0
26752089, 160, 160, 65.24390411376953, 0.0
26759547, 160, 160, 83.4756088256836, 0.0
26762350, 160, 160, 84.45121765136719, 0.0
26764894, 160, 160, 85.60975646972656, 0.0
26767095, 160, 160, 75.36585235595703, 0.0
26774539, 160, 160, 100.0, 0.0
26777343, 160, 160, 101.58536529541016, 0.0
26779891, 160, 160, 96.95121765136719, 0.0
26782094, 160, 160, 83.3536605834961, 0.0
26789541, 160, 160, 100.60975646972656, 0.0
26792343, 160, 160, 127.6219482421875, 0.0
26794888, 160, 160, 123.3536605834961, 0.0
26797088, 160, 160, 140.85365295410156, 0.0
26804539, 160, 160, 133.1707305908203, 0.0
26807341, 160, 160, 134.4512176513672, 0.0
26809891, 160, 160, 137.98780822753906, 0.0
26812090, 160, 160, 121.82926940917969, 0.0
26819888, 160, 160, 134.8780517578125, 0.0
26823335, 160, 160, 147.0731658935547, 0.0
26825535, 160, 160, 160.243896484375, 0.0
26839606, 160, 160, 164.14634704589844, 0.0
26842165, 160, 160, 144.26829528808594, 0.0
26844453, 160, 160, 143.78048706054688, 0.0
26854899, 160, 160, 169.93902587890625, 0.0
26857119, 160, 160, 180.60975646972656, 0.0
26869832, 160, 160, 194.2073211669922, 0.0
26872047, 160, 160, 185.06097412109375, 0.0
26884704, 160, 160, 190.6707305908203, 0.0
26886926, 160, 160, 196.8292694091797, 0.0
26899591, 160, 160, 200.9146270751953, 0.0
26901809, 160, 160, 210.6707305908203, 0.0
26914534, 160, 160, 202.0731658935547, 0.0
26916747, 160, 160, 210.6707305908203, 0.0
26937363, 160, 160, 204.51219177246094, 0.0
26939926, 160, 160, 197.80487060546875, 0.0
26942214, 160, 160, 220.48780822753906, 0.0
26947833, 160, 160, 241.7073211669922, 0.0
26950134, 160, 160, 220.06097412109375, 0.0
26956420, 160, 160, 215.6707305908203, 0.0
26958636, 160, 160, 233.47561645507812, 0.0
26971416, 160, 160, 240.7926788330078, 0.0
