14747317, 0, 0, 0.0, 0.0
14749737, 255, 255, -0.4878048896789551, -0.4878048896789551
14755050, 255, 255, 0.3048780560493469, 0.3048780560493469
14757212, 255, 255, -2.195122003555298, -2.195122003555298
14776115, 255, 255, 39.32926940917969, 39.32926940917969
14779514, 255, 255, 32.317073822021484, 32.317073822021484
14781668, 255, 255, 114.45121765136719, 114.45121765136719
14794143, 255, 255, 106.28048706054688, 106.28048706054688
14797540, 255, 255, 100.73170471191406, 100.73170471191406
14799704, 255, 255, 126.6463394165039, 126.6463394165039
14812487, 255, 255, 164.4512176513672, 164.4512176513672
14815874, 255, 255, 240.30487060546875, 240.30487060546875
14818037, 255, 255, 230.73170471191406, 230.73170471191406
14830507, 255, 255, 235.9146270751953, 235.9146270751953
14833895, 255, 255, 210.1219482421875, 210.1219482421875
14836058, 255, 255, 210.4268341064453, 210.4268341064453
14850675, 255, 255, 316.7073059082031, 316.7073059082031
14854073, 255, 255, 313.2317199707031, 313.2317199707031
14856238, 255, 255, 330.8536682128906, 330.8536682128906
14868748, 255, 255, 325.3658447265625, 325.3658447265625
14872158, 255, 255, 363.5365905761719, 363.5365905761719
14874320, 255, 255, 356.4024353027344, 356.4024353027344
14886823, 255, 255, 448.3536682128906, 448.3536682128906
14890221, 255, 255, 335.7926940917969, 335.7926940917969
14892374, 255, 255, 368.5975646972656, 368.5975646972656
14906983, 255, 255, 433.3536682128906, 433.3536682128906
14910369, 255, 255, 470.7926940917969, 470.7926940917969
14912531, 255, 255, 456.8902587890625, 456.8902587890625
14925026, 255, 255, 452.8658447265625, 452.8658447265625
14928439, 255, 255, 500.1219482421875, 500.1219482421875
14930601, 255, 255, 467.98779296875, 467.98779296875
14943077, 255, 255, 497.43902587890625, 497.43902587890625
14946465, 255, 255, 572.5609741210938, 572.5609741210938
14948625, 255, 255, 532.4390258789062, 532.4390258789062
14963239, 255, 255, 557.3780517578125, 557.3780517578125
14966619, 255, 255, 592.3780517578125, 592.3780517578125
14968770, 255, 255, 580.243896484375, 580.243896484375
14981235, 255, 255, 629.8170776367188, 629.8170776367188
14983399, 255, 255, 628.231689453125, 628.231689453125
15015187, 255, 255, 680.0, 680.0
15018612, 255, 255, 668.6585083007812, 668.6585083007812
15020762, 255, 255, 685.0, 685.0
15052574, 255, 255, 720.7926635742188, 720.7926635742188
15055984, 255, 255, 712.256103515625, 712.256103515625
15058147, 255, 255, 739.268310546875, 739.268310546875
15089947, 255, 255, 788.0487670898438, 788.0487670898438
15093378, 255, 255, 828.4146118164062, 828.4146118164062
15095541, 246, 246, 833.0487670898438, 833.0487670898438
15127353, 177, 177, 872.256103515625, 872.256103515625
15130788, 157, 157, 883.231689453125, 883.231689453125
15132951, 205, 205, 857.01220703125, 857.01220703125
15164762, 184, 184, 868.6585083007812, 868.6585083007812
15168174, 72, 72, 930.7926635742188, 930.7926635742188
15170331, 43, 43, 946.8292846679688, 946.8292846679688
15204298, 211, 211, 853.780517578125, 853.780517578125
15207704, 58, 58, 938.4146118164062, 938.4146118164062
15209867, 73, 73, 930.243896484375, 930.243896484375
15241669, 173, 173, 874.51220703125, 874.51220703125
15245080, 119, 119, 904.8170776367188, 904.8170776367188
15247241, 158, 158, 882.9268188476562, 882.9268188476562
15279029, 184, 184, 869.51220703125, 869.51220703125
15282457, 255, 255, 800.8536376953125, 800.8536376953125
15284618, 221, 221, 848.719482421875, 848.719482421875
15316412, 255, 255, 797.1951293945312, 797.1951293945312
15319823, 255, 255, 788.4146118164062, 788.4146118164062
15321986, 255, 255, 786.4634399414062, 786.4634399414062
15353791, 133, 133, 899.6341552734375, 899.6341552734375
15357221, 255, 255, 809.6341552734375, 809.6341552734375
15359384, 199, 199, 863.1707153320312, 863.1707153320312
15427490, 207, 207, 859.4512329101562, 859.4512329101562
15430913, 113, 113, 911.768310546875, 911.768310546875
15433066, 118, 118, 909.0853881835938, 909.0853881835938
15464876, 106, 106, 915.4268188476562, 915.4268188476562
15468295, 175, 175, 877.1951293945312, 877.1951293945312
15470447, 177, 177, 876.4024658203125, 876.4024658203125
15502258, 148, 148, 892.743896484375, 892.743896484375
15505680, 178, 178, 876.280517578125, 876.280517578125
15507843, 212, 212, 857.5, 857.5
15539612, 191, 191, 869.51220703125, 869.51220703125
15543023, 204, 204, 862.3780517578125, 862.3780517578125
15545174, 191, 191, 869.5731811523438, 869.5731811523438
15579114, 156, 156, 889.51220703125, 889.51220703125
15582533, 163, 163, 885.3658447265625, 885.3658447265625
15584694, 74, 74, 934.8170776367188, 934.8170776367188
15617298, 166, 166, 883.6585083007812, 883.6585083007812
15620699, 137, 137, 899.756103515625, 899.756103515625
15622860, 188, 188, 871.4024658203125, 871.4024658203125
15652527, 185, 185, 873.3536376953125, 873.3536376953125
15655958, 213, 213, 858.1097412109375, 858.1097412109375
15658122, 91, 91, 925.4268188476562, 925.4268188476562
15689918, 201, 201, 864.8170776367188, 864.8170776367188
15693328, 160, 160, 887.3170776367188, 887.3170776367188
15695480, 147, 147, 894.5731811523438, 894.5731811523438
15728106, 159, 159, 888.1097412109375, 888.1097412109375
15730271, 197, 197, 867.5, 867.5
15767172, 223, 223, 852.9268188476562, 852.9268188476562
15769339, 255, 255, 833.2926635742188, 833.2926635742188
15804096, 110, 110, 916.0975341796875, 916.0975341796875
15806273, 141, 141, 898.8414916992188, 898.8414916992188
15841002, 200, 200, 866.5853881835938, 866.5853881835938
15843177, 216, 216, 857.4390258789062, 857.4390258789062
15877915, 190, 190, 872.3170776367188, 872.3170776367188
