 00006.348, 01997.00
 00012.207, 02012.00
 00009.277, 02002.00
 00003.906, 02021.00
 00004.395, 01997.00
 00003.906, 01996.00
 00000.000, 01976.00
-00001.465, 01999.00
 00014.160, 02009.00
 00001.953, 02002.00
 00007.812, 02023.00
 00006.348, 02024.00
 00005.859, 02024.00
 00005.859, 02023.00
 00010.742, 02013.00
 00015.625, 01990.00
 00007.812, 01998.00
 00008.789, 01997.00
 00007.324, 02022.00
 00014.648, 02012.00
 00011.230, 01984.00
-00000.977, 02000.00
 00015.137, 01987.00
 00005.371, 01998.00
 00020.020, 02008.00
 00005.371, 02002.00
 00020.020, 02009.00
 00015.625, 01993.00
 00009.277, 01998.00
 00008.789, 02025.00
 00025.391, 02014.00
 00008.301, 01996.00
 00016.602, 01982.00
 00006.348, 02003.00
 00006.348, 02024.00
 00017.578, 01987.00
 00003.906, 01995.00
 00011.719, 01987.00
 00015.137, 01987.00
 00005.859, 01997.00
 00005.371, 02024.00
 00011.230, 02009.00
 00006.836, 02001.00
 00002.930, 02022.00
 00003.906, 01996.00
 00008.301, 01993.00
 00014.160, 01983.00
 00012.207, 01989.00
 00007.812, 02001.00
-00005.371, 02023.00
 00008.301, 01994.00
 00009.277, 01997.00
 00003.418, 02023.00
 00007.324, 02024.00
 00006.348, 02025.00
 00007.812, 02024.00
 00000.000, 02002.00
 00012.695, 01989.00
 00001.953, 01999.00
 00009.277, 01995.00
 00005.371, 02023.00
 00016.602, 02010.00
-00009.277, 02000.00
-00004.883, 02025.00
 00013.184, 02011.00
 00003.906, 01998.00
 00005.371, 01994.00
 00002.441, 02024.00
-00011.230, 02011.00
 00010.254, 01990.00
 00024.414, 01989.00
 00009.277, 01999.00
 00005.371, 01996.00
 00006.348, 02025.00
 00015.137, 01983.00
 00018.066, 01986.00
 00020.020, 01985.00
 00018.555, 01993.00
 00013.672, 01988.00
 00016.602, 01986.00
 00024.414, 01992.00
 00007.812, 01999.00
 00012.207, 02011.00
 00024.414, 01992.00
 00005.371, 01998.00
 00008.301, 01995.00
 00002.930, 01998.00
 00008.789, 01997.00
 00018.066, 02010.00
 00018.555, 01992.00
 00012.207, 01986.00
 00011.719, 01991.00
 00010.254, 01989.00
 00019.043, 01986.00
 00011.230, 01989.00
 00008.789, 02003.00
 00017.090, 02011.00
 00010.254, 01993.00
 00008.789, 01998.00
 00018.555, 02014.00
 00020.508, 01984.00
 00008.789, 02003.00
 00007.324, 02023.00
 00021.484, 02014.00
 00000.000, 01977.00
 00001.465, 01999.00
 00016.113, 02013.00
 00009.277, 01999.00
 00009.766, 02027.00
 00006.348, 01996.00
 00021.484, 02012.00
 00005.371, 02000.00
 00013.672, 02014.00
 00013.184, 01987.00
 00005.859, 01999.00
 00004.395, 02024.00
-00005.371, 02023.00
 00007.324, 02022.00
 00009.277, 02024.00
 00007.324, 02026.00
 00004.883, 01997.00
 00003.418, 02022.00
 00005.371, 02023.00
-00002.441, 01996.00
 00004.395, 01998.00
 00001.953, 02024.00
 00007.324, 02024.00
 00003.906, 01994.00
 00002.930, 01993.00
 00000.977, 01996.00
 00003.418, 01997.00
 00012.207, 01983.00
 00004.395, 02003.00
 00000.000, 02003.00
-00002.441, 02000.00
 00014.160, 01980.00
 00013.184, 01993.00
 00010.254, 01988.00
 00003.906, 01997.00
-00000.488, 01993.00
 00008.301, 01995.00
 00008.789, 01997.00
