89044624, 154, 60, 0.9146341681480408, -0.2071496993303299, 243
89047180, 156, 60, -0.24390244483947754, -0.20652775466442108, 243
89190080, 149, 60, 6.5853657722473145, -0.3497827649116516, 242
89192626, 144, 60, 9.57317066192627, -0.37411776185035706, 242
89287390, 139, 60, 13.841463088989258, -2.006135940551758, 245
89289949, 148, 60, 9.02439022064209, -2.0292112827301025, 245
89434314, 76, 60, 49.93902587890625, -6.982460021972656, 251
89437450, 82, 60, 46.34146499633789, -7.100816249847412, 255
89580280, 103, 60, 36.03658676147461, -12.117487907409668, 271
89582829, 120, 60, 26.280487060546875, -12.184608459472656, 271
89677253, 74, 60, 52.43902587890625, -15.227478981018066, 270
89679809, 92, 60, 42.5, -15.335939407348633, 270
89822611, 103, 60, 37.80487823486328, -19.670433044433594, 288
89825167, 130, 60, 23.04878044128418, -19.729000091552734, 288
89970448, 114, 60, 33.10975646972656, -24.275598526000977, 301
89973004, 143, 60, 16.829267501831055, -24.31856346130371, 301
90067448, 121, 60, 29.878047943115234, -27.11638069152832, 320
90070574, 127, 60, 26.829267501831055, -27.184688568115234, 322
90165018, 109, 60, 37.07316970825195, -30.5267276763916, 336
90167564, 127, 60, 27.378047943115234, -30.596349716186523, 336
90262058, 130, 60, 26.280487060546875, -33.51280212402344, 358
90264617, 124, 60, 29.939023971557617, -33.58929443359375, 358
90359076, 97, 60, 45.24390411376953, -37.097267150878906, 381
90361622, 137, 60, 22.926828384399414, -37.15552520751953, 381
90504442, 94, 60, 47.43902587890625, -42.77963638305664, 427
90506991, 111, 60, 38.35365676879883, -42.87728500366211, 427
90601468, 104, 60, 42.621952056884766, -46.437618255615234, 427
90604013, 99, 60, 45.182926177978516, -46.55242919921875, 427
90698493, 131, 60, 28.35365867614746, -50.011905670166016, 418
90701041, 121, 60, 33.53658676147461, -50.0971565246582, 418
90798543, 113, 60, 38.719512939453125, -54.014610290527344, 392
90801100, 108, 60, 41.34146499633789, -54.11982345581055, 392
90893055, 99, 60, 46.95121765136719, -57.55657958984375, 374
90895609, 85, 60, 54.63414764404297, -57.69589614868164, 374
91089349, 116, 60, 38.29268264770508, -65.48299407958984, 343
91091903, 135, 60, 27.7439022064209, -65.55374145507812, 343
91234804, 115, 60, 39.39024353027344, -71.25370025634766, 328
91332050, 104, 60, 46.09756088256836, -75.2824478149414, 318
91334608, 95, 60, 50.914634704589844, -75.41253662109375, 318
91429617, 95, 60, 51.46341323852539, -79.30534362792969, 315
91432172, 122, 60, 36.585365295410156, -79.41956329345703, 315
91526681, 84, 60, 57.92683029174805, -83.12542724609375, 306
91529238, 99, 60, 49.75609588623047, -83.25245666503906, 306
91672001, 101, 60, 48.96341323852539, -89.80084228515625, 319
91674558, 96, 60, 51.70731735229492, -89.93228149414062, 319
91819835, 103, 60, 48.17073059082031, -96.22835540771484, 325
91822390, 107, 60, 45.85365676879883, -96.34468841552734, 325
91916802, 108, 60, 45.54878234863281, -100.26319885253906, 332
91919362, 98, 60, 51.15853500366211, -100.39329528808594, 332
92062754, 121, 60, 39.32926940917969, -106.16993713378906, 353
92065309, 124, 60, 37.25609588623047, -106.28665924072266, 353
